count,normalization,period_max,period_min,radius_max,radius_min,rate,rate_density,rate_density_minus,rate_density_minus_uncert,rate_density_uncert,rate_minus,rate_minus_uncert,rate_uncert,volume
4,3.664358672820301e-05,24.999999999999996,2.0,0.3033315846582025,0.09201005025125628,2.8419583422716315,0.9432276405243142,0.7074207303932356,0.3537103651966178,0.4716138202621571,2.1314687567037236,1.0657343783518618,1.4209791711358157,3.013014271604536
8,0.00038951515265729154,24.999999999999996,2.0,1.0,0.3033315846582025,0.5347137141265261,0.1774680323176074,0.15528452827790648,0.054901371479330933,0.06274442454780678,0.46787449986071034,0.16541861579788633,0.18904984662615582,3.013014271604536
